sample_id,model,method,ground_truth,raw_model_output,local_prediction,official_prediction,diagnostic_prediction,parse_status,original_parser_status,correct_status,parser_difference,original_parser_error,failure_stage,runtime_error
tsh:124,qwen2.5-vl-7b,base,BA,"The sequence of actions in the video is as follows:

1. Action A: trying to get something in the eye
2. Action B: a child crying

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:125,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: working out on spin bikes
2. Action B: talking to the camera",AB,AB,AB,valid,valid,True,False,,,
tsh:126,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: observing a temple
2. Action A: receiving a white box",BA,BA,BA,valid,valid,True,False,,,
tsh:127,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: Observing a temple
2. Action A: An arrow hitting a board",BA,BA,BA,valid,valid,True,False,,,
tsh:128,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: cutting hair
2. Action B: walking down a street

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:129,qwen2.5-vl-7b,base,AB,The action that happens first is Action B. opening the door.,B,B,,valid,valid,False,False,,,
tsh:130,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: walking across a suspension bridge
2. Action A: rafting down a river

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:131,qwen2.5-vl-7b,base,AB,"The video shows a cricket match, not a baseball game. Therefore, there is no action of playing baseball in the video. The action that occurs in the video is:

Action A. playing baseball (This does not happen in the video.)",A,A,,valid,valid,False,False,,,
tsh:132,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: playing ping pong
2. Action A: a person walking towards someone",BA,BA,BA,valid,valid,True,False,,,
tsh:133,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: rolling the garment in a towel
2. Action A: washing clothes

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:134,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: making dough
2. Action B: baking cookies

The video first shows the process of making dough, followed by the baking of cookies.",AB,AB,AB,valid,valid,True,False,,,
tsh:135,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: cutting and taking out small patties of potato
2. Action B: frying the patties

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:136,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: grabbing a surfboard
2. Action A: surfing

The person is first seen grabbing a surfboard from the back of a car, and then they are shown surfing on a wave.",BA,BA,BA,valid,valid,True,False,,,
tsh:137,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: grabbing a surfboard
2. Action A: surfing

The person is first seen grabbing a surfboard from the back of a car, then they are shown surfing.",BA,BA,BA,valid,valid,True,False,,,
tsh:138,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: adding the mixture to the kale pot and mixing it
2. Action B: serving it with fried sausage and egg",AB,AB,AB,valid,valid,True,False,,,
tsh:139,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: Putting on a sock
2. Action A: Tying shoelaces

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:140,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: jumping on hopscotch squares
2. Action B: unfolding a note

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:141,qwen2.5-vl-7b,base,BA,The action that happens first is Action B: playing a bagpipe.,B,B,,valid,valid,False,False,,,
tsh:142,qwen2.5-vl-7b,base,AB,"The actions in the video are:

1. Action A: playing a piano
2. Action B: playing a bagpipe

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:143,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. **Action A: Vacuuming the car interior**
2. **Action B: Washing a car**",AB,AB,AB,valid,valid,True,False,,,
tsh:144,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: preparing scuba diving
2. Action A: scuba diving in the sea",BA,BA,BA,valid,valid,True,False,,,
tsh:145,qwen2.5-vl-7b,base,AB,"The sequence of actions in the video is:

1. Action B: removing contact lenses
2. Action A: placing contact lenses into a case",BA,BA,BA,valid,valid,False,False,,,
tsh:146,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: Washing hands
2. Action A: Throwing a paper towel in the waste bin",BA,BA,BA,valid,valid,True,False,,,
tsh:147,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Pouring water into a pan.
2. Action B: Grating carrots.",AB,AB,AB,valid,valid,True,False,,,
tsh:148,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: Chopping kale up on a cutting block
2. Action B: Pouring water into a pan

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:149,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: drinking coffee
2. Action A: chilling on a lakeside

The first scene shows two people drinking coffee indoors, while the second scene shows four people standing by a lakeside, enjoying the view.",BA,BA,BA,valid,valid,True,False,,,
tsh:150,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action B: drinking beer
2. Action A: two men turning and looking at each other

The first action is drinking beer, followed by the second action of two men turning and looking at each other.",BA,BA,BA,valid,valid,False,False,,,
tsh:151,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Five men walking on the street.
2. Action B: Drinking beer.

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:152,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B. making cuts into the shrimp
2. Action A. mixing various ingredients",BA,BA,BA,valid,valid,True,False,,,
tsh:153,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Extracting oil from a car engine
2. Action B: Lighting a woodfire

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:154,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: drying a dog
2. Action B: talking to the camera

The woman is seen talking to the camera while the dog is being dried.",AB,AB,AB,valid,valid,False,False,,,
tsh:155,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: applying makeup to hair
2. Action B: talking to the camera

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:156,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: talking to the camera
2. Action B: applying makeup to hair",AB,AB,AB,valid,valid,True,False,,,
tsh:157,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: pouring dressing on the lettuce
2. Action B: blending all the ingredients together",AB,AB,AB,valid,valid,False,False,,,
tsh:158,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Two men sitting and talking
2. Action B: Arguing with croquet balls

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:159,qwen2.5-vl-7b,base,BA,The action that happens first is Action B. opening a door. The action that happens after is Action A. swinging on a swing.,BA,BA,AB,valid,valid,True,False,,,
tsh:160,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Opening a door
2. Action B: A child going down the slide

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:161,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: swinging on a swing
2. Action A: walking

The child is first seen swinging on a swing, and then the scene transitions to the child walking.",BA,BA,BA,valid,valid,True,False,,,
tsh:162,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: a child going down the slide
2. Action B: walking

The child is seen going down the slide first, followed by an adult walking nearby.",AB,AB,AB,valid,valid,False,False,,,
tsh:163,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Bringing a pot of salted water to a boil
2. Action B: Cooking pasta

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:164,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: washing clothes
2. Action A: hanging laundry on a clothesline",BA,BA,BA,valid,valid,True,False,,,
tsh:165,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: walking through a door
2. Action B: displaying an amplifier

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:166,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: bikers flying through the sky
2. Action A: opening the coconut using a knife

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:167,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B. walking down stairs
2. Action A. working out with a rowing machine

The person is first seen walking down the stairs, and then the scene transitions to the person working out on a rowing machine.",BA,BA,BA,valid,valid,True,False,,,
tsh:168,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: washing the surface of a car
2. Action A: cleaning car tires",BA,BA,BA,valid,valid,True,False,,,
tsh:169,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Cleaning car tires
2. Action B: Steam cleaning the car's engine",AB,AB,AB,valid,valid,True,False,,,
tsh:170,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: playing water polo
2. Action A: celebrating on the podium",BA,BA,BA,valid,valid,True,False,,,
tsh:171,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Scuba diving through a cave
2. Action B: Grazing

The scuba diving through a cave happens first, followed by the grazing scene.",AB,AB,AB,valid,valid,True,False,,,
tsh:172,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: Adding the spring rolls to hot oil
2. Action A: Plating the spring rolls with sauce

The video first shows the spring rolls being added to hot oil, followed by the plating of the spring rolls with sauce.",BA,BA,BA,valid,valid,True,False,,,
tsh:173,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: Putting noodles in boiling water and separating them.
2. Action B: Adding ingredients and mixing them.",AB,AB,AB,valid,valid,False,False,,,
tsh:174,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: bullfighting
2. Action B: fighting in armor

The video first shows a scene of bullfighting, followed by a scene with people in armor, which is labeled as ""fighting in armor.""",AB,AB,AB,valid,valid,True,False,,,
tsh:175,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: Putting on safety harnesses
2. Action A: Climbing up the stairs

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:176,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: jumping and walking on the stilts
2. Action B: jumping over a bench

The video first shows a person jumping and walking on stilts, followed by the person jumping over a bench.",AB,AB,AB,valid,valid,True,False,,,
tsh:177,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B. performing skateboard tricks
2. Action A. celebrating awards

The video starts with a skateboarder performing a trick on a ramp, followed by a scene where three individuals are holding up awards, indicating they have won a competition.",BA,BA,BA,valid,valid,True,False,,,
tsh:178,qwen2.5-vl-7b,base,AB,"The two actions in the video are:

1. Action A: performing skateboarding tricks
2. Action B: celebrating awards

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:179,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B. traveling on bus
2. Action A. floating on inner tubes in the water

The video starts with people traveling on a bus, and then transitions to a scene of people floating on inner tubes in the water.",BA,BA,BA,valid,valid,True,False,,,
tsh:180,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: flying in a plane
2. Action B: skiing down a snowy slope

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:181,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: filling a basket
2. Action B: drawing on a sweet potato

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:182,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Making cuts into the chicken leg.
2. Action B: Adding various spices to the pan.

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:183,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: flowing water
2. Action A: holding a kayak paddle",BA,BA,BA,valid,valid,True,False,,,
tsh:184,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action B: mixing ingredients
2. Action A: mixing candied fruits with liquor",BA,BA,BA,valid,valid,False,False,,,
tsh:185,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: mixing candied fruits with liquor
2. Action B: smoothing the batter

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:186,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: mixing ingredients together
2. Action A: baking cookies",BA,BA,BA,valid,valid,True,False,,,
tsh:187,qwen2.5-vl-7b,base,AB,"The two actions in the video are:

1. Action A: playing table tennis with unusual objects
2. Action B: collecting ping pong balls

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:188,qwen2.5-vl-7b,base,BA,"The two actions in the video are:

1. Action B: playing table tennis with unusual objects
2. Action A: collecting ping pong balls

Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:189,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Taking a bike out of a case
2. Action B: Assembling a bicycle

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:190,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: holding a makeup brush
2. Action A: brushing nails",BA,BA,BA,valid,valid,True,False,,,
tsh:191,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: holding a makeup brush
2. Action A: painting nails",BA,BA,BA,valid,valid,True,False,,,
tsh:192,qwen2.5-vl-7b,base,AB,The action that happens first is Action A: cooking rhubarb on the stove.,A,A,,valid,valid,False,False,,,
tsh:193,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: mixing ingredients
2. Action A: eating ice cream",BA,BA,BA,valid,valid,True,False,,,
tsh:194,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: pouring the eggs and stirring them
2. Action B: plating the eggs and seasoning them",AB,AB,AB,valid,valid,True,False,,,
tsh:195,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Running in the field
2. Action B: Rafting in the river

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:196,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: a drumming performance
2. Action A: walking in a crowd

The drumming performance is shown first, followed by people walking in a crowd.",BA,BA,BA,valid,valid,True,False,,,
tsh:197,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: Skateboarding down a hill
2. Action A: Setting the board upright

The first scene shows a person skateboarding down a hill, while the second scene shows a person setting their skateboard upright on a bench.",BA,BA,BA,valid,valid,True,False,,,
tsh:198,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: driving a convertible
2. Action B: riding down an escalator

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:199,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B. riding down an escalator
2. Action A. playing cards

The video first shows people riding down an escalator, followed by a scene of people playing cards at a table.",BA,BA,BA,valid,valid,True,False,,,
tsh:200,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: seasoning the goose liver
2. Action B: removing an ingredient and adding another

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:201,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: mixing ingredients
2. Action A: baking cookies",BA,BA,BA,valid,valid,True,False,,,
tsh:202,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: mixing ingredients
2. Action B: taking cookies out of the oven

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:203,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: adding ingredients to a salad
2. Action A: preparing a salad",BA,BA,BA,valid,valid,True,False,,,
tsh:204,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: preparing ingredients
2. Action B: adding ingredients to a salad",AB,AB,AB,valid,valid,True,False,,,
tsh:205,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: ice cream production
2. Action B: eating ice cream",AB,AB,AB,valid,valid,False,False,,,
tsh:206,qwen2.5-vl-7b,base,AB,"The two actions in the video are:

1. Action A: applying sunscreen
2. Action B: about packing up stuff in box

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:207,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: adding garlic to hot oil in a pan
2. Action A: cooking chicken and pasta",BA,BA,BA,valid,valid,True,False,,,
tsh:208,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: traveling on a bus
2. Action B: celebrating with a trophy

The video starts with people traveling on a bus, and then transitions to a scene of people celebrating with a trophy.",AB,AB,AB,valid,valid,True,False,,,
tsh:209,qwen2.5-vl-7b,base,BA,"The actions in the video are:

1. Action A: decorating a Christmas tree
2. Action B: putting a skirt over a rod

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:210,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: assembling a stand
2. Action B: decorating a Christmas tree

The woman first assembles the stand for the Christmas tree, then decorates the tree.",AB,AB,AB,valid,valid,True,False,,,
tsh:211,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: the end credits
2. Action B: gardening activities

The end credits appear at the beginning of the video, followed by scenes of gardening activities.",AB,AB,AB,valid,valid,False,False,,,
tsh:212,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: gardening activities
2. Action B: talking

The video starts with a scene of a garden with a tree surrounded by mulch and flowers, which is an example of gardening activities. This is followed by a scene where a person is talking, likely providing information or instructions related to gardening.",AB,AB,AB,valid,valid,True,False,,,
tsh:213,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: frying the onion rings
2. Action A: mixing mayonnaise, hot sauce, and milk

The video first shows the onion rings being fried, followed by the preparation of the dipping sauce.",BA,BA,BA,valid,valid,True,False,,,
tsh:214,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: The globe is turning.
2. Action B: Throwing a bowling ball down a slide.",AB,AB,AB,valid,valid,True,False,,,
tsh:215,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: diving into the ocean
2. Action A: exploring a submerged cockpit

The video starts with divers preparing to dive into the ocean, followed by scenes of them exploring a submerged cockpit underwater.",BA,BA,BA,valid,valid,True,False,,,
tsh:216,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: heating oil in a pan and cooking the pork
2. Action B: breaking eggs into a bowl and adding an extra yolk

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:217,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: eating ice cream
2. Action B: children playing

The children are seen eating ice cream at the beginning of the video, and then they appear to be playing with each other towards the end of the video.",AB,AB,AB,valid,valid,True,False,,,
tsh:218,qwen2.5-vl-7b,base,BA,"The actions in the video are:

1. Action B: making a drawstring bag
2. Action A: tying a double knot

The first action (making a drawstring bag) happens before the second action (tying a double knot).",BA,BA,BA,valid,valid,True,False,,,
tsh:219,qwen2.5-vl-7b,base,AB,"The first action that occurs in the video is:

Action A. a person falling on a bowling lane

This happens before:

Action B. shooting a bowling ball from a cannon",AB,AB,AB,valid,valid,True,False,,,
tsh:220,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: boiling and draining udon noodles
2. Action A: boiling chicken broth

The person is first seen boiling and draining udon noodles, and then the video transitions to showing the boiling of chicken broth.",BA,BA,BA,valid,valid,True,False,,,
tsh:221,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: Shoveling snow
2. Action B: Putting on clothes

The person is first seen shoveling snow, and then later putting on clothes.",AB,AB,AB,valid,valid,False,False,,,
tsh:222,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: reading on a sofa
2. Action B: shoveling snow

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:223,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Preparing ingredients for cooking
2. Action B: Boiling water

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:224,qwen2.5-vl-7b,base,BA,"The actions in the video are:

1. Action A: climbing stairs on a bridge
2. Action B: skydiving

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:225,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: making syrup
2. Action A: decorating straws

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:226,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: talking to the camera
2. Action A: playing polo

The first part of the video shows a man talking to the camera, followed by scenes of people playing polo on a field.",BA,BA,BA,valid,valid,True,False,,,
tsh:227,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: playing polo
2. Action B: talking to the camera",AB,AB,AB,valid,valid,True,False,,,
tsh:228,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: talking outside
2. Action A: moving dirt next to a tree",BA,BA,BA,valid,valid,True,False,,,
tsh:229,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action B: placing the lamb and potatoes in a bowl
2. Action A: mashing the potatoes

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:230,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: a doctor reviewing the injured leg
2. Action A: washing hand and using hand sanitizes",BA,BA,BA,valid,valid,True,False,,,
tsh:231,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: washing hands and using hand sanitizer
2. Action B: making a call

The video first shows a person washing their hands and using hand sanitizer, followed by a scene of a telephone being used to make a call.",AB,AB,AB,valid,valid,False,False,,,
tsh:232,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: a doctor reviewing the injured leg
2. Action B: making a call

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:233,qwen2.5-vl-7b,base,BA,"The sequence of actions in the video is as follows:

1. Action A: Applying mixture to a wall
2. Action B: The prominent action showing sand cement plaster

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:234,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: preparing a vaccine
2. Action B: performing an MRI scan

The video first shows a person preparing a vaccine in a laboratory setting, followed by a scene of a person performing an MRI scan on a patient.",AB,AB,AB,valid,valid,True,False,,,
tsh:235,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: preparing a vaccine
2. Action A: pouring coffee into a mug

The video first shows a person preparing a vaccine in a laboratory setting, followed by a scene of coffee being poured into a mug.",BA,BA,BA,valid,valid,True,False,,,
tsh:236,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: kayaking in rapids
2. Action B: standing on the shore

The kayaker is seen navigating through rapids at the beginning of the video, and then the scene transitions to a person standing on the shore.",AB,AB,AB,valid,valid,True,False,,,
tsh:237,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: pouring paint into a sprayer
2. Action B: spraying the fence",AB,AB,AB,valid,valid,True,False,,,
tsh:238,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: hanging newspaper on a fence
2. Action A: spraying the fence",BA,BA,BA,valid,valid,True,False,,,
tsh:239,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: throwing a weighted ball
2. Action A: throwing motions on weighted cable machines

The first action is the person throwing a weighted ball, followed by the second action of throwing motions on weighted cable machines.",BA,BA,BA,valid,valid,True,False,,,
tsh:240,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Running scissor through a braid
2. Action B: Walking

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:241,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: Waxing skis
2. Action B: Adjusting ski bindings

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:242,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: skiing
2. Action B: ironing wax on the ski",AB,AB,AB,valid,valid,True,False,,,
tsh:243,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: arm wrestling
2. Action B: shaking hands

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:244,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: pouring a drink into a glass
2. Action B: could be about mixing drinks

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:245,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Getting a foot tattooed
2. Action B: Showing a foot tattoo

The first part of the video shows someone getting a foot tattooed, and the second part shows the same person displaying their newly tattooed foot.",AB,AB,AB,valid,valid,True,False,,,
tsh:246,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: riding a horse
2. Action A: a running cow",BA,BA,BA,valid,valid,True,False,,,
tsh:247,qwen2.5-vl-7b,base,AB,Action B. adding various ingredients to the chicken stock happens before Action A. mixing various ingredients.,BA,BA,BA,valid,valid,False,False,,,
tsh:248,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. **Action B. performing capoeira** - This is the first action shown in the video, where individuals are seen performing capoeira movements.
2. **Action A. playing instruments** - This follows the capoeira performance, with people playing instruments like drums.

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:249,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action B: sticking paper to the wall
2. Action A: rolling up paper and dipping it in water

The first action (B) is shown at the beginning of the video where the person is applying the paper to the wall. The second action (A) is not directly shown in the provided frames but can be inferred as part of the preparation process for applying the wallpaper.",BA)),BA)),BA,valid,valid,False,False,,,
tsh:250,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: inhaling the hookah and puffing out some smoke
2. Action B: kissing

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:251,qwen2.5-vl-7b,base,BA,"The sequence of actions in the video is as follows:

1. **Action B: assembling a hookah** - This occurs first, where a hand wearing a yellow glove is seen attaching parts to the hookah.
2. **Action A: smoking a hookah** - This happens after the hookah is assembled, as indicated by the person wearing a mask and holding the hose, preparing to smoke.

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:252,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action B: playing water polo in a pool
2. Action A: updating scores on a board",BA,BA,BA,valid,valid,False,False,,,
