sample_id,model,method,ground_truth,raw_model_output,local_prediction,official_prediction,diagnostic_prediction,parse_status,original_parser_status,correct_status,parser_difference,original_parser_error,failure_stage,runtime_error
tsh:253,llava-ov-7b,base,BA,A,A,A,,valid,valid,False,False,,,
tsh:254,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:255,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:256,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:257,llava-ov-7b,base,BA,A,A,A,,valid,valid,False,False,,,
tsh:258,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:259,llava-ov-7b,base,BA,B. blending tomatoes,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:260,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:261,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:262,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:263,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:264,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:265,llava-ov-7b,base,BA,"B. flipping through pages
A. carving a pumpkin",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:266,llava-ov-7b,base,AB,B,B,B,,valid,valid,False,False,,,
tsh:267,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:268,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:269,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:270,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:271,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:272,llava-ov-7b,base,BA,Action B. eating a chocolate cake happens before Action A. mixing eggs and sugar.,BA,BA,BA,valid,valid,True,False,,,
tsh:273,llava-ov-7b,base,BA,B. walking on the snow,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:274,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:275,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:276,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:277,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:278,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:279,llava-ov-7b,base,AB,"The actions occur in the following order: B, A.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:280,llava-ov-7b,base,BA,Action B. swimming underwater happens before Action A. swimming to a boat.,BA,BA,BA,valid,valid,True,False,,,
tsh:281,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:282,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:283,llava-ov-7b,base,BA,Action B. walking up the stairs happens before Action A. cutting hair to a short length.,BA,BA,BA,valid,valid,True,False,,,
tsh:284,llava-ov-7b,base,AB,"The actions occur in the following order: A, B.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:285,llava-ov-7b,base,AB,"A. driving a car
B. wakeboarding",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:286,llava-ov-7b,base,BA,Action A happens before Action B.,AB,AB,AB,valid,valid,False,False,,,
tsh:287,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:288,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:289,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:290,llava-ov-7b,base,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:291,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:292,llava-ov-7b,base,BA,Action B. discussing the building happens before Action A. inspecting the wall.,BA,BA,BA,valid,valid,True,False,,,
tsh:293,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:294,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:295,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:296,llava-ov-7b,base,BA,B. speaking to the camera,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:297,llava-ov-7b,base,AB,The action of paddling on a kayak happens before the action of jumping a ramp.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:298,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:299,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:300,llava-ov-7b,base,BA,A,A,A,,valid,valid,False,False,,,
tsh:301,llava-ov-7b,base,BA,B. throwing a ball,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:302,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:303,llava-ov-7b,base,BA,"The actions in the video occur in the following order: A. river tubing, B. emerging from water.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:304,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:305,llava-ov-7b,base,BA,The action of displaying a jackpot happens before the action of the dealer turning over the cards.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:306,llava-ov-7b,base,AB,"The actions occur in the following order: A. displaying a jackpot, followed by B. checking cards at a casino table.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:307,llava-ov-7b,base,BA,A,A,A,,valid,valid,False,False,,,
tsh:308,llava-ov-7b,base,AB,"A. adding ingredients to a bowl
B. baking cookies",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:309,llava-ov-7b,base,AB,Action B. bowling happens before Action A. talking to the camera.,BA.,BA.,BA,valid,valid,False,False,,,
tsh:310,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:311,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:312,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:313,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:314,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:315,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:316,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:317,llava-ov-7b,base,BA,"B. shoveling sand
A. walking to the water",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:318,llava-ov-7b,base,AB,"The actions occur in the following order: A, B.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:319,llava-ov-7b,base,BA,A,A,A,,valid,valid,False,False,,,
tsh:320,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:321,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:322,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:323,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:324,llava-ov-7b,base,BA,"B. driving a car
A. skiing",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:325,llava-ov-7b,base,AB,"The actions in the video are as follows:

1. A hand is seen holding a glass with ice cubes.
2. The glass is filled with a liquid, possibly a cocktail.
3. The scene transitions to a close-up of a person's face, likely reacting to the drink.
4. The focus shifts to a pitcher pouring a liquid into a glass with a lemon slice.
5. The liquid appears to be a cocktail, and the glass is filled with ice cubes.
6. The scene transitions to a close-up of a person's hands rubbing lemons on a wooden surface.
7. The hands are seen pressing and rolling the lemons to extract juice.

The actions in order are:
1. Holding the glass with ice cubes.
2. Filling the glass with a liquid.
3. Close-up of a person's face.
4. Pouring liquid into a glass with a lemon slice.
5. Filling the glass with ice cubes.
6. Close-up of a person's hands rubbing lemons.
7. Pressing and rolling the lemons to extract juice.

Action B (rubbing lemons onto the counter) happens after Action A (holding the glass with ice cubes).",BA,BA,AB,valid,valid,False,False,,,
tsh:326,llava-ov-7b,base,AB,B,B,B,,valid,valid,False,False,,,
tsh:327,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:328,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:329,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:330,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:331,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:332,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:333,llava-ov-7b,base,AB,Action B. driving a car,B,B,,valid,valid,False,False,,,
tsh:334,llava-ov-7b,base,BA,Action B. adding condiments happens before Action A. pouring sauce on the meatballs.,BA,BA,BA,valid,valid,True,False,,,
tsh:335,llava-ov-7b,base,BA,Action B. flipping a plate happens before Action A. washing dishes.,BA,BA,BA,valid,valid,True,False,,,
tsh:336,llava-ov-7b,base,AB,"The actions occur in the following order: A, B.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:337,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:338,llava-ov-7b,base,BA,Action B. playing guitar happens before Action A. curling.,BA,BA,BA,valid,valid,True,False,,,
tsh:339,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:340,llava-ov-7b,base,BA,Action B. hitting a toy happens before Action A. rubbing face with hand.,BA,BA,BA,valid,valid,True,False,,,
tsh:341,llava-ov-7b,base,BA,Action B. cheering happens before Action A. hugging.,BA,BA,BA,valid,valid,True,False,,,
tsh:342,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:343,llava-ov-7b,base,BA,Action B. filling a coffee cup happens before Action A. discussing in front of the camera.,BA.,BA.,BA,valid,valid,False,False,,,
tsh:344,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:345,llava-ov-7b,base,BA,"B. stirring with a wooden spoon
A. pouring liquid into a cup",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:346,llava-ov-7b,base,AB,B,B,B,,valid,valid,False,False,,,
tsh:347,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:348,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:349,llava-ov-7b,base,AB,"A. awarding a gold medal
B. throwing a javelin",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:350,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:351,llava-ov-7b,base,AB,"The actions in the video are as follows:

1. Action A: Mobilizing the hands (This action is shown in the close-up shots of the person's hands wearing colorful gloves, adjusting or preparing for something, possibly related to the dirt bike or the equipment.)
2. Action B: Lifting a dirt bike (This action is shown in the wider shots where the dirt bike is being lifted or adjusted, possibly for maintenance or preparation for a ride.)

The sequence of actions is as follows: first, the hands are mobilized (Action A), and then the dirt bike is lifted (Action B).",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:352,llava-ov-7b,base,BA,Action B. bowling happens before Action A. celebrating victory.,BA,BA,BA,valid,valid,True,False,,,
tsh:353,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:354,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:355,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:356,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:357,llava-ov-7b,base,BA,Action B. talking to the camera happens before Action A. practicing archery.,BA,BA,BA,valid,valid,True,False,,,
tsh:358,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:359,llava-ov-7b,base,BA,"B. driving in the desert
A. riding camels",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:360,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:361,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:362,llava-ov-7b,base,AB,The action of building a fire happens before moving rocks.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:363,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:364,llava-ov-7b,base,BA,"The actions occur in the following order: A, B.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:365,llava-ov-7b,base,BA,"B. a dog playing by a lakeside
A. grooming dogs",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:366,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:367,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:368,llava-ov-7b,base,AB,"The actions in the video are as follows:

1. Weightlifting: This action is shown in the first image where a person is lifting a dumbbell.
2. Arm wrestling: This action is shown in the last image where two people are engaged in an arm wrestling match.

The sequence of actions is:
1. Weightlifting (Action A)
2. Arm wrestling (Action B)",AB,AB,AB,valid,valid,True,False,,,
tsh:369,llava-ov-7b,base,BA,"B. arm wrestling
A. weightlifting",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:370,llava-ov-7b,base,AB,B,B,B,,valid,valid,False,False,,,
tsh:371,llava-ov-7b,base,BA,"B. riding a four-wheeler
A. demonstrating features on a bow",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:372,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:373,llava-ov-7b,base,BA,B. washing the car,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:374,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:375,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:376,llava-ov-7b,base,BA,"The actions in the video are as follows:

1. Performing a dance
2. Laying down

Action B (performing a dance) happens before Action A (laying down).",BA,BA,BA,valid,valid,True,False,,,
tsh:377,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:378,llava-ov-7b,base,BA,Action B. removing snow from a car happens before Action A. shoveling snow.,BA,BA,BA,valid,valid,True,False,,,
tsh:379,llava-ov-7b,base,BA,Action B. dancing with sticks happens before Action A. waving to the camera.,BA.,BA.,BA,valid,valid,False,False,,,
tsh:380,llava-ov-7b,base,AB,B,B,B,,valid,valid,False,False,,,
tsh:381,llava-ov-7b,base,AB,The action of shoveling snow happens before the action of putting on winter clothes.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:382,llava-ov-7b,base,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:383,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:384,llava-ov-7b,base,BA,A,A,A,,valid,valid,False,False,,,
tsh:385,llava-ov-7b,base,AB,"The actions in the video are as follows:

1. The first action is a person wearing a helmet with a face guard, looking down and to the side, possibly in a moment of reflection or waiting for something to happen.
2. The second action is a person in a field, seemingly celebrating a goal or a successful play, as indicated by the raised arms and the joyful expression.
3. The third action is a person in a field, looking up and to the side, possibly observing something or someone in the distance.
4. The fourth action is a person in a field, looking down and to the side, similar to the first action, but with a different expression, possibly indicating a different moment or emotion.
5. The fifth action is a person in a field, looking up and to the side, similar to the third action, but with a different expression, possibly indicating a different moment or emotion.

The sequence of actions is as follows: Action A (person in helmet looking down), Action B (person celebrating), Action C (person looking up), Action D (person looking down), and Action E (person looking up).",AB,AB,AB,valid,valid,True,False,,,
tsh:386,llava-ov-7b,base,BA,Action A happens before Action B.,AB,AB,AB,valid,valid,False,False,,,
tsh:387,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:388,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:389,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:390,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:391,llava-ov-7b,base,AB,A. wakeboarding,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:392,llava-ov-7b,base,BA,"B. getting geared up for wakeboarding
A. wakeboarding",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:393,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:394,llava-ov-7b,base,AB,"The actions in the video occur in the following order: A. talking to the camera, B. knitting.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:395,llava-ov-7b,base,BA,Action B. pushing a helicopter out of a shed happens before Action A. scuba diving.,BA,BA,BA,valid,valid,True,False,,,
tsh:396,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:397,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:398,llava-ov-7b,base,BA,B. surfing,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:399,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:400,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:401,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:402,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:403,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:404,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:405,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:406,llava-ov-7b,base,BA,Action B. explaining food happens before Action A. cutting the hulte into pieces.,BA,BA,BA,valid,valid,True,False,,,
tsh:407,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:408,llava-ov-7b,base,BA,A,A,A,,valid,valid,False,False,,,
tsh:409,llava-ov-7b,base,AB,"The actions in the video are as follows:

1. Playing saxophone (Action A)
2. Playing piano (Action B)

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:410,llava-ov-7b,base,BA,Action B. trying to feed someone happens before Action A. throwing darts at a dartboard.,BA,BA,BA,valid,valid,True,False,,,
tsh:411,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:412,llava-ov-7b,base,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:413,llava-ov-7b,base,BA,Action B. preparing syrup happens before Action A. making lemonade.,BA,BA,BA,valid,valid,True,False,,,
tsh:414,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:415,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:416,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:417,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:418,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:419,llava-ov-7b,base,BA,"The actions in the video are as follows:

1. B. torching a gray substance
2. A. welding

Action B happens before Action A.",..BA,..BA,BA,valid,valid,False,False,,,
tsh:420,llava-ov-7b,base,AB,"The actions occur in the following order: A, B.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:421,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:422,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:423,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:424,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:425,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:426,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:427,llava-ov-7b,base,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:428,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:429,llava-ov-7b,base,BA,B. opening a bottle,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:430,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:431,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:432,llava-ov-7b,base,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:433,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:434,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:435,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:436,llava-ov-7b,base,BA,Action B. doing exercise in a gym,B,B,,valid,valid,False,False,,,
tsh:437,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:438,llava-ov-7b,base,BA,B. making a kite,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:439,llava-ov-7b,base,AB,"The actions occur in the following order: A. cutting the chicken, B. placing the mixed salad leaves into a bowl and adding the chicken and croutons.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:440,llava-ov-7b,base,BA,"The actions in the video are as follows:

1. Applying sunscreen on the beach.
2. Choosing sunscreen at a store.
3. Buying sunscreen at a store.
4. Opening a bottle of sunscreen.

The order of these actions is:
1. Applying sunscreen on the beach.
2. Choosing sunscreen at a store.
3. Buying sunscreen at a store.
4. Opening a bottle of sunscreen.

Action B (applying sunscreen) happens before Action A (buying sunscreen), and both happen before Action C (buying sunscreen at a store) and Action D (opening a bottle of sunscreen).",BA,BA,BA,valid,valid,True,False,,,
tsh:441,llava-ov-7b,base,BA,"The actions in the video are as follows:

1. Action B: buying sunscreen - This is shown in the first image where a person is shopping in a store, specifically in the sunscreen aisle.
2. Action A: applying sunscreen - This is shown in the subsequent images where a person is applying sunscreen to their skin.

Therefore, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:442,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:443,llava-ov-7b,base,BA,A,A,A,,valid,valid,False,False,,,
tsh:444,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:445,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:446,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:447,llava-ov-7b,base,BA,"The actions in the video occur in the following order: B, A.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:448,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:449,llava-ov-7b,base,BA,"The actions occur in the following order: B, A.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:450,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:451,llava-ov-7b,base,BA,"The actions are B, A.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:452,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:453,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:454,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:455,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:456,llava-ov-7b,base,BA,Action B. opening eyes,B,B,,valid,valid,False,False,,,
tsh:457,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:458,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:459,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:460,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:461,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:462,llava-ov-7b,base,BA,"B. pouring water into a white bucket
A. washing a car",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:463,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:464,llava-ov-7b,base,BA,A,A,A,,valid,valid,False,False,,,
tsh:465,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:466,llava-ov-7b,base,BA,"B. running water in a bathtub
A. ironing a cloth",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:467,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:468,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:469,llava-ov-7b,base,AB,"The actions occur in the following order: A. jumping on a trampoline, B. jumping into a pool.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:470,llava-ov-7b,base,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:471,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:472,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:473,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:474,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:475,llava-ov-7b,base,BA,Action B. a man running to a bike happens before Action A. jumping with stilts.,BA,BA,BA,valid,valid,True,False,,,
tsh:476,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:477,llava-ov-7b,base,BA,Action B. changing a tire,B,B,,valid,valid,False,False,,,
tsh:478,llava-ov-7b,base,AB,Action A,A,A,,valid,valid,False,False,,,
tsh:479,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:480,llava-ov-7b,base,BA,"The actions occur in the following order: B, A.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:481,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:482,llava-ov-7b,base,BA,"The actions in the video occur in the following order: B, A.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:483,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:484,llava-ov-7b,base,AB,"A. mixing the ingredients by hand
B. frying the meat patty in a pan",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:485,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:486,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:487,llava-ov-7b,base,BA,Action B. playing foosball happens before Action A. falling down on the sofa.,BA.,BA.,BA,valid,valid,False,False,,,
tsh:488,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:489,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:490,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:491,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:492,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:493,llava-ov-7b,base,AB,"The actions in the video are as follows:

1. Playing the violin (Action A)
2. Playing bassoons (Action B)

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:494,llava-ov-7b,base,BA,"The actions in the video are as follows:

1. Action B: reading a newspaper
2. Action A: crossing the zebra crossing

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:495,llava-ov-7b,base,AB,Action B. showing a washing machine happens before Action A. pouring water into a bowl.,BA,BA,BA,valid,valid,False,False,,,
tsh:496,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:497,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:498,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:499,llava-ov-7b,base,BA,Action B. sitting in a sidewalk and talking to the camera happens before Action A. jumping on the sidewalk.,BA,BA,BA,valid,valid,True,False,,,
tsh:500,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:501,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:502,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:503,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:504,llava-ov-7b,base,BA,Action B. the opening of the arms happens before Action A. swimming.,BA,BA,BA,valid,valid,True,False,,,
tsh:505,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
