sample_id,model,method,ground_truth,raw_model_output,local_prediction,official_prediction,diagnostic_prediction,parse_status,original_parser_status,correct_status,parser_difference,original_parser_error,failure_stage,runtime_error
tsh:220,llava-ov-7b,tcd,BA,Action B. boiling and draining udon noodles happens before Action A. boiling chicken broth.,BA,BA,BA,valid,valid,True,False,,,
tsh:221,llava-ov-7b,tcd,BA,B. putting on clothes happens before A. shoveling snow.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:222,llava-ov-7b,tcd,AB,Action A. reading on a sofa happens before Action B. shoveling snow.,AB,AB,AB,valid,valid,True,False,,,
tsh:223,llava-ov-7b,tcd,AB,Action A. preparing ingredients for cooking happens before Action B. boiling water.,AB,AB,AB,valid,valid,True,False,,,
tsh:224,llava-ov-7b,tcd,BA,"The actions occur in the following order: first, the person climbs stairs on a bridge (Action A), and then they skydive (Action B).",AB,AB,AB,valid,valid,False,False,,,
tsh:225,llava-ov-7b,tcd,BA,Action B. making syrup happens before Action A. decorating straws.,BA,BA,BA,valid,valid,True,False,,,
tsh:226,llava-ov-7b,tcd,BA,B. talking to the camera happens before A. playing polo.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:227,llava-ov-7b,tcd,AB,"A. playing polo
B. talking to the camera",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:228,llava-ov-7b,tcd,BA,Action B. talking outside happens before Action A. moving dirt next to a tree.,BA,BA,BA,valid,valid,True,False,,,
tsh:229,llava-ov-7b,tcd,AB,"A. mashing the potatoes
B. placing the lamb and potatoes in a bowl",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:230,llava-ov-7b,tcd,BA,"B. a doctor reviewing the injured leg
A. washing hand and using hand sanitizes",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:231,llava-ov-7b,tcd,BA,"B. making a call
A. washing hand and using hand sanitizes",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:232,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:233,llava-ov-7b,tcd,BA,"Action B. is the prominent action showing sand cement plaster, and it happens before Action A. applying mixture to a wall.",BA,BA,BA,valid,valid,True,False,,,
tsh:234,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:235,llava-ov-7b,tcd,BA,Action B. preparing a vaccine happens before Action A. pouring coffee into a mug.,BA,BA,BA,valid,valid,True,False,,,
tsh:236,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:237,llava-ov-7b,tcd,AB,"A. pouring paint into a sprayer
B. spraying the fence",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:238,llava-ov-7b,tcd,BA,"B. hanging newspaper on a fence
A. spraying the fence",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:239,llava-ov-7b,tcd,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:240,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:241,llava-ov-7b,tcd,BA,"B. adjusting ski bindings
A. waxing skis",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:242,llava-ov-7b,tcd,AB,"A. skiing
B. ironing wax on the ski",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:243,llava-ov-7b,tcd,BA,"A. arm wrestling
B. shaking hands",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:244,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:245,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:246,llava-ov-7b,tcd,BA,"B. riding a horse, A. a running cow",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:247,llava-ov-7b,tcd,AB,Action B. adding various ingredients to the chicken stock happens before Action A. mixing various ingredients.,BA,BA,BA,valid,valid,False,False,,,
tsh:248,llava-ov-7b,tcd,BA,Action B. performing capoeira happens before Action A. playing instruments.,BA,BA,BA,valid,valid,True,False,,,
tsh:249,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:250,llava-ov-7b,tcd,BA,"The actions occur in the following order: A. inhaling the hookah and puffing out some smoke, followed by B. kissing.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:251,llava-ov-7b,tcd,BA,B. assembling a hookah,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:252,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:253,llava-ov-7b,tcd,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:254,llava-ov-7b,tcd,AB,"A. dusting with flour and shaking off the excess
B. frying the calamari",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:255,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:256,llava-ov-7b,tcd,BA,Action B. wrapping thread around a pencil happens before Action A. tattooing a design on a leg.,BA,BA,BA,valid,valid,True,False,,,
tsh:257,llava-ov-7b,tcd,BA,"A. cutting hair
B. speaking to the camera",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:258,llava-ov-7b,tcd,AB,"A. blending tomatoes
B. pouring crushed red peppers and garlic into the skillet",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:259,llava-ov-7b,tcd,BA,B. blending tomatoes happens before A. cooking sauce.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:260,llava-ov-7b,tcd,AB,Action A. a swimming competition happens before Action B. a Judo match.,AB,AB,AB,valid,valid,True,False,,,
tsh:261,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:262,llava-ov-7b,tcd,BA,Action B. showing a minivan happens before Action A. inserting and twisting a rod.,BA,BA,BA,valid,valid,True,False,,,
tsh:263,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:264,llava-ov-7b,tcd,BA,"Action B. chopping tomatoes, parsley, and cilantro happens before Action A. adding grated cauliflower to a bowl and mixing it with lemon juice.",BA,BA,BA,valid,valid,True,False,,,
tsh:265,llava-ov-7b,tcd,BA,"B. flipping through pages
A. carving a pumpkin",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:266,llava-ov-7b,tcd,AB,B,B,B,,valid,valid,False,False,,,
tsh:267,llava-ov-7b,tcd,AB,"A. printing paper
B. installing wallpaper",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:268,llava-ov-7b,tcd,BA,B. mowing the lawn,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:269,llava-ov-7b,tcd,BA,B. performing a headstand with a bowling ball happens before A. people celebrating.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:270,llava-ov-7b,tcd,AB,Action A. running happens before Action B. walking around a memorial.,AB,AB,AB,valid,valid,True,False,,,
tsh:271,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:272,llava-ov-7b,tcd,BA,Action A happens before Action B.,AB,AB,AB,valid,valid,False,False,,,
tsh:273,llava-ov-7b,tcd,BA,"B. walking on the snow
A. cooking fish on a wood fire",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:274,llava-ov-7b,tcd,AB,"A. inserting a tool into the vacuum
B. vacuuming around windows",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:275,llava-ov-7b,tcd,AB,"A. jumping a ramp
B. standing and discussing in the parking lot",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:276,llava-ov-7b,tcd,BA,"B. stirring cookie dough
A. rolling the baking sheet up",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:277,llava-ov-7b,tcd,BA,"B. baking cookies
A. washing the baking sheet",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:278,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:279,llava-ov-7b,tcd,AB,B. diving underwater,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:280,llava-ov-7b,tcd,BA,Action B. swimming underwater happens before Action A. swimming to a boat.,BA,BA,BA,valid,valid,True,False,,,
tsh:281,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:282,llava-ov-7b,tcd,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:283,llava-ov-7b,tcd,BA,Action B. walking up the stairs happens before Action A. cutting hair to a short length.,BA,BA,BA,valid,valid,True,False,,,
tsh:284,llava-ov-7b,tcd,AB,"A. stirring shoe shine materials
B. shining shoes",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:285,llava-ov-7b,tcd,AB,"A. driving a car
B. wakeboarding",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:286,llava-ov-7b,tcd,BA,"A. loading a snowboard onto a car
B. driving on a road",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:287,llava-ov-7b,tcd,BA,"B. adding oil to the chicken
A. placing the chicken pieces into hot oil",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:288,llava-ov-7b,tcd,AB,"The actions occur in the following order: playing dodgeball, then interviewing the kids.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:289,llava-ov-7b,tcd,AB,"A. playing dodgeball
B. interviewing the kids",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:290,llava-ov-7b,tcd,BA,Action B. playing blackjack happens before Action A. promoting a casino.,BA,BA,BA,valid,valid,True,False,,,
tsh:291,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:292,llava-ov-7b,tcd,BA,Action B. discussing the building happens before Action A. inspecting the wall.,BA,BA,BA,valid,valid,True,False,,,
tsh:293,llava-ov-7b,tcd,AB,"A. rafting
B. having lunch under an outdoor pavilion",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:294,llava-ov-7b,tcd,BA,B. putting on helmets and equipment happens before A. having lunch under an outdoor pavilion.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:295,llava-ov-7b,tcd,AB,"A. opening a box
B. attaching both pedals onto the bicycle",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:296,llava-ov-7b,tcd,BA,B. speaking to the camera happens before A. jumping rope.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:297,llava-ov-7b,tcd,AB,"A. jumping a ramp
B. paddling on a kayak",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:298,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:299,llava-ov-7b,tcd,AB,B. applying a towel to a wound happens before A. covering the ears with the hands.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:300,llava-ov-7b,tcd,BA,"B. grabbing the darts
A. throwing darts",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:301,llava-ov-7b,tcd,BA,"B. throwing a ball
A. playing on swings",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:302,llava-ov-7b,tcd,AB,"A. knocking over a cup
B. reaching for a ball",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:303,llava-ov-7b,tcd,BA,"The actions occur in the following order: A. river tubing, B. emerging from water.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:304,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:305,llava-ov-7b,tcd,BA,"B. displaying a jackpot
A. the dealer turning over the cards",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:306,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:307,llava-ov-7b,tcd,BA,"B. seasoning the mixture
A. adding mussels to the mixture",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:308,llava-ov-7b,tcd,AB,"A. adding ingredients to a bowl
B. baking cookies",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:309,llava-ov-7b,tcd,AB,Action B happens before Action A.,BA,BA,BA,valid,valid,False,False,,,
tsh:310,llava-ov-7b,tcd,BA,B. skateboarding in a skate park happens before A. running across the road.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:311,llava-ov-7b,tcd,BA,"B. teaching pool techniques
A. talking into the microphone",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:312,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:313,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:314,llava-ov-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:315,llava-ov-7b,tcd,BA,B. mixing ingredients,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:316,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:317,llava-ov-7b,tcd,BA,"B. shoveling sand
A. walking to the water",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:318,llava-ov-7b,tcd,AB,"The actions occur in the following order: first, the skewers are soaked, and then the skewers are skewered with marinated shrimp, pineapple, and bacon.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:319,llava-ov-7b,tcd,BA,Action A. washing vegetables happens before Action B. cutting wrapping paper.,AB,AB,AB,valid,valid,False,False,,,
tsh:320,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:321,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:322,llava-ov-7b,tcd,BA,"B. jumping on the trampoline, A. holding up a speedo",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:323,llava-ov-7b,tcd,AB,Action A. hitting a ball with a bat happens before Action B. lying down.,AB,AB,AB,valid,valid,True,False,,,
tsh:324,llava-ov-7b,tcd,BA,"B. driving a car
A. skiing",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:325,llava-ov-7b,tcd,AB,Action B. rubbing lemons onto the counter happens before Action A. stirring the bowl with a spoon.,BA,BA,BA,valid,valid,False,False,,,
tsh:326,llava-ov-7b,tcd,AB,B. pouring boiling water into a bowl,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:327,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:328,llava-ov-7b,tcd,AB,Action B. removing old shingles happens before Action A. unloading shingles onto the roof.,BA,BA,BA,valid,valid,False,False,,,
tsh:329,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:330,llava-ov-7b,tcd,BA,B. pouring ingredients into a mixer happens before A. making dough balls.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:331,llava-ov-7b,tcd,AB,"The actions occur in the following order: A. mounting a camera to a tube, followed by B. dancing with a hula hoop.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:332,llava-ov-7b,tcd,BA,Action B. mounting a camera to a tube happens before Action A. dancing with a hula hoop.,BA,BA,BA,valid,valid,True,False,,,
tsh:333,llava-ov-7b,tcd,AB,Action B. driving a car happens before Action A. stopping the car and inflating tire.,BA,BA,BA,valid,valid,False,False,,,
tsh:334,llava-ov-7b,tcd,BA,Action B. adding condiments happens before Action A. pouring sauce on the meatballs.,BA,BA,BA,valid,valid,True,False,,,
tsh:335,llava-ov-7b,tcd,BA,"The actions occur in the following order: A. washing dishes, B. flipping a plate.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:336,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:337,llava-ov-7b,tcd,BA,Action B. scraping wax off a snowboard happens before Action A. dragging the melted wax through the board.,BA,BA,BA,valid,valid,True,False,,,
tsh:338,llava-ov-7b,tcd,BA,B. playing guitar,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:339,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:340,llava-ov-7b,tcd,BA,Action B. hitting a toy happens before Action A. rubbing face with hand.,BA,BA,BA,valid,valid,True,False,,,
tsh:341,llava-ov-7b,tcd,BA,"The actions occur in the following order: B. cheering, followed by A. hugging.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:342,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:343,llava-ov-7b,tcd,BA,"B. filling a coffee cup
A. discussing in front of the camera",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:344,llava-ov-7b,tcd,AB,"A. vacuuming
B. filling a container",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:345,llava-ov-7b,tcd,BA,"B. stirring with a wooden spoon
A. pouring liquid into a cup",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:346,llava-ov-7b,tcd,AB,B,B,B,,valid,valid,False,False,,,
tsh:347,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:348,llava-ov-7b,tcd,BA,B. squeezing a lemon,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:349,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:350,llava-ov-7b,tcd,AB,Action B. heating water and then adding it to a pot happens before Action A. toasting the muffins.,BA,BA,BA,valid,valid,False,False,,,
tsh:351,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:352,llava-ov-7b,tcd,BA,Action B. bowling happens before Action A. celebrating victory.,BA,BA,BA,valid,valid,True,False,,,
tsh:353,llava-ov-7b,tcd,BA,B. mixing the ingredients in the bowl happens before A. folding the pot stickers.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:354,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:355,llava-ov-7b,tcd,BA,"B. adding ingredients to a saucepan and stirring
A. coating chicken wings with sauce",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:356,llava-ov-7b,tcd,AB,"A. frying bacon in a pan
B. transferring the cooked mixture into the saucepan and adding corn starch",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:357,llava-ov-7b,tcd,BA,B. talking to the camera,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:358,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:359,llava-ov-7b,tcd,BA,"B. driving in the desert
A. riding camels",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:360,llava-ov-7b,tcd,AB,"A. handing skis to a child
B. skiing on a ramp",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:361,llava-ov-7b,tcd,BA,"B. handing skis to a child
A. skiing with assistance",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:362,llava-ov-7b,tcd,AB,Action A. moving rocks happens before Action B. building a fire.,AB,AB,AB,valid,valid,True,False,,,
tsh:363,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:364,llava-ov-7b,tcd,BA,Action B. wiping hands happens before Action A. putting contact lenses in a cleaning solution.,BA,BA,BA,valid,valid,True,False,,,
tsh:365,llava-ov-7b,tcd,BA,"B. a dog playing by a lakeside
A. grooming dogs",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:366,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:367,llava-ov-7b,tcd,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:368,llava-ov-7b,tcd,AB,"A. weightlifting
B. arm wrestling",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:369,llava-ov-7b,tcd,BA,"B. arm wrestling
A. weightlifting",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:370,llava-ov-7b,tcd,AB,B,B,B,,valid,valid,False,False,,,
tsh:371,llava-ov-7b,tcd,BA,"B. riding a four-wheeler
A. demonstrating features on a bow",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:372,llava-ov-7b,tcd,AB,Action B. adding an egg to the chicken and mixing happens before Action A. adding spices to flour and mixing.,BA,BA,BA,valid,valid,False,False,,,
tsh:373,llava-ov-7b,tcd,BA,B. washing the car,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:374,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:375,llava-ov-7b,tcd,AB,"A. backing a boat down a ramp
B. wakeboarding",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:376,llava-ov-7b,tcd,BA,"B. performing a dance, A. laying down",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:377,llava-ov-7b,tcd,AB,Action B. placing wasabi on the plate happens before Action A. placing the tuna on shredded vegetables.,BA,BA,BA,valid,valid,False,False,,,
tsh:378,llava-ov-7b,tcd,BA,"B. removing snow from a car, A. shoveling snow",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:379,llava-ov-7b,tcd,BA,Action B. dancing with sticks happens before Action A. waving to the camera.,BA.,BA.,BA,valid,valid,False,False,,,
tsh:380,llava-ov-7b,tcd,AB,The action of assembling bicycles happens before walking up a staircase.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:381,llava-ov-7b,tcd,AB,B,B,B,,valid,valid,False,False,,,
tsh:382,llava-ov-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:383,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:384,llava-ov-7b,tcd,BA,B. talking to the camera happens before A. stirring the chocolate.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:385,llava-ov-7b,tcd,AB,"The actions occur in the following order: laying on the field, celebrating a goal.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:386,llava-ov-7b,tcd,BA,"B. brushing rims, A. rinsing the car",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:387,llava-ov-7b,tcd,AB,"A. rafting down a river
B. zip lining",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:388,llava-ov-7b,tcd,BA,B. removing a car wheel happens before A. driving on a road.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:389,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:390,llava-ov-7b,tcd,BA,B. combining various ingredients happens before A. adding sauce to the pan.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:391,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:392,llava-ov-7b,tcd,BA,"B. getting geared up for wakeboarding
A. wakeboarding",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:393,llava-ov-7b,tcd,BA,"B. juicing lemons
A. making sparkling lemonade",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:394,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:395,llava-ov-7b,tcd,BA,"B. pushing a helicopter out of a shed
A. scuba diving",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:396,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:397,llava-ov-7b,tcd,AB,"A. surfing
B. receiving awards",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:398,llava-ov-7b,tcd,BA,B. surfing,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:399,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:400,llava-ov-7b,tcd,BA,"B. eating and talking, A. a man hits another man",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:401,llava-ov-7b,tcd,BA,B. washing the car,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:402,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:403,llava-ov-7b,tcd,BA,B. chopping vegetables,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:404,llava-ov-7b,tcd,AB,Action A. running happens before Action B. talking to the camera.,AB.,AB.,AB,valid,valid,False,False,,,
tsh:405,llava-ov-7b,tcd,AB,"A. stretching
B. talking to the camera",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:406,llava-ov-7b,tcd,BA,Action B. explaining food happens before Action A. cutting the hulte into pieces.,BA,BA,BA,valid,valid,True,False,,,
tsh:407,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:408,llava-ov-7b,tcd,BA,Action B. pouring water and soap into a bin happens before Action A. demonstrating the functions of a washing machine.,BA,BA,BA,valid,valid,True,False,,,
tsh:409,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:410,llava-ov-7b,tcd,BA,Action B. trying to feed someone happens before Action A. throwing darts at a dartboard.,BA,BA,BA,valid,valid,True,False,,,
tsh:411,llava-ov-7b,tcd,AB,"A. stretching exercises
B. playing volleyball",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:412,llava-ov-7b,tcd,BA,Action B. walking to a piano happens before Action A. clapping.,BA,BA,BA,valid,valid,True,False,,,
tsh:413,llava-ov-7b,tcd,BA,Action B. preparing syrup happens before Action A. making lemonade.,BA,BA,BA,valid,valid,True,False,,,
tsh:414,llava-ov-7b,tcd,AB,"The actions occur in the following order: A. walking through a crowd, B. playing table tennis.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:415,llava-ov-7b,tcd,BA,B. getting a haircut,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:416,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:417,llava-ov-7b,tcd,BA,"B. using a tool to adjust a car
A. inspecting the bike",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:418,llava-ov-7b,tcd,AB,"The actions occur in the following order: A. shooting an arrow from a bow, followed by B. the arrow uncaps the bottle.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:419,llava-ov-7b,tcd,BA,"The actions occur in the following order: first, a gray substance is being torching, and then welding is performed.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:420,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:421,llava-ov-7b,tcd,BA,"B. jump to a tightrope
A. drinking from a coconut",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:422,llava-ov-7b,tcd,AB,"The two actions occur in the following order: first, the group is seen walking through the forest (Action A), and then a person is seen jumping into the water (Action B).",AB,AB,AB,valid,valid,True,False,,,
tsh:423,llava-ov-7b,tcd,AB,Action A. carrying a raft happens before Action B. jumping into water.,AB,AB,AB,valid,valid,True,False,,,
tsh:424,llava-ov-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:425,llava-ov-7b,tcd,AB,"A. arm wrestling
B. using duct tape",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:426,llava-ov-7b,tcd,BA,"B. rowing on a machine
A. showing the screen on the rowing machine",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:427,llava-ov-7b,tcd,BA,"B. sitting on a rowing machine
A. showing the screen on the rowing machine",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:428,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:429,llava-ov-7b,tcd,BA,"B. opening a bottle
A. shooting targets",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:430,llava-ov-7b,tcd,AB,"A. opening a bottle
B. shooting at targets",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:431,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:432,llava-ov-7b,tcd,BA,Action B. preparing healthy mussels happens before Action A. chopping some vegetables and herbs.,BA,BA,BA,valid,valid,True,False,,,
tsh:433,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:434,llava-ov-7b,tcd,BA,B. carving bell peppers happens before A. adding ingredients to a bowl.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:435,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:436,llava-ov-7b,tcd,BA,Action B. doing exercise in a gym happens before Action A. rock climbing.,BA,BA,BA,valid,valid,True,False,,,
